client_code,main_holder_occupation_cd,policy_term,policy_payment_mode,policy_status,main_holder_gender,main_holder_entry_age,policy_snapshot_as_on,main_holder_smoker_flag,total_sum_assuared,payment_method,cross_sell
C100078,233.0,20,M,INFORCE,M,38,20190430,N,250000,CHEQUE,False
C100078,233.0,20,M,INFORCE,M,38,20190901,N,250000,CHEQUE,False
C100078,233.0,20,M,INFORCE,M,38,20190731,N,250000,CHEQUE,False
C100078,233.0,20,M,INFORCE,M,38,20200601,N,250000,CHEQUE,False
C100078,233.0,20,M,INFORCE,M,38,20191201,N,250000,CHEQUE,False
C100078,233.0,20,M,INFORCE,M,38,20200701,N,250000,CHEQUE,False
C100078,233.0,20,M,INFORCE,M,38,20190131,N,250000,CHEQUE,False
C100078,233.0,20,M,INFORCE,M,38,20190531,N,250000,CHEQUE,False
C100078,233.0,20,M,INFORCE,M,38,20200501,N,250000,CHEQUE,False
C100078,233.0,20,M,INFORCE,M,38,20200301,N,250000,CHEQUE,False
C100079,225.0,15,Y,INFORCE,M,30,20191001,N,225000,CASH,False
C100079,225.0,15,Y,LAPSED,M,30,20200401,N,225000,CASH,False
C100079,225.0,15,Y,INFORCE,M,30,20190228,N,225000,CASH,False
C100079,225.0,15,Y,INFORCE,M,30,20190131,N,225000,CASH,False
C100079,225.0,15,Y,INFORCE,M,30,20191201,N,225000,CASH,False
C100079,225.0,15,Y,LAPSED,M,30,20200701,N,225000,CASH,False
C100079,225.0,15,Y,INFORCE,M,30,20190531,N,225000,CASH,False
C100079,225.0,15,Y,INFORCE,M,30,20191101,N,225000,CASH,False
C100079,225.0,15,Y,INFORCE,M,30,20190331,N,225000,CASH,False
C100079,225.0,15,Y,INFORCE,M,30,20190831,N,225000,CASH,False
C100079,225.0,15,Y,INFORCE,M,30,20190430,N,225000,CASH,False
C100079,225.0,15,Y,INFORCE,M,30,20190901,N,225000,CASH,False
C100079,225.0,15,Y,LAPSED,M,30,20200201,N,225000,CASH,False
C100079,225.0,15,Y,INFORCE,M,30,20190731,N,225000,CASH,False
C100079,225.0,15,Y,INFORCE,M,30,20181231,N,225000,CASH,False
C100079,225.0,15,Y,INFORCE,M,30,20200101,N,225000,CASH,False
C100079,225.0,15,Y,LAPSED,M,30,20200501,N,225000,CASH,False
C100079,225.0,15,Y,INFORCE,M,30,20190630,N,225000,CASH,False
C100079,225.0,15,Y,LAPSED,M,30,20200301,N,225000,CASH,False
C100079,225.0,15,Y,LAPSED,M,30,20200601,N,225000,CASH,False
C100080,321.0,15,Y,INFORCE,M,48,20181231,N,300000,CASH,False
C100080,321.0,15,Y,INFORCE,M,48,20190731,N,300000,CASH,False
C100080,321.0,10,M,LAPSED,M,49,20200201,N,300000,CHEQUE,False
C100080,321.0,15,Y,INFORCE,M,48,20190831,N,300000,CASH,False
C100080,321.0,15,Y,INFORCE,M,48,20191201,N,300000,CASH,True
C100080,321.0,15,Y,INFORCE,M,48,20190228,N,300000,CASH,True
C100080,321.0,15,Y,INFORCE,M,48,20190430,N,300000,CASH,True
C100080,321.0,15,Y,LAPSED,M,48,20200401,N,300000,CASH,True
C100080,321.0,10,M,LAPSED,M,49,20200601,N,300000,CHEQUE,True
C100080,321.0,15,Y,LAPSED,M,48,20200301,N,300000,CASH,True
C100080,321.0,15,Y,INFORCE,M,48,20190331,N,300000,CASH,False
C100080,321.0,10,M,LAPSED,M,49,20200701,N,300000,CHEQUE,False
C100080,321.0,10,M,LAPSED,M,49,20200501,N,300000,CHEQUE,False
C100080,321.0,15,Y,INFORCE,M,48,20190131,N,300000,CASH,False
C100080,321.0,15,Y,INFORCE,M,48,20190901,N,300000,CASH,False
C100080,321.0,10,M,INFORCE,M,49,20191001,N,300000,CASH,False
C100080,321.0,15,Y,INFORCE,M,48,20190531,N,300000,CASH,False
C100080,321.0,10,M,INFORCE,M,49,20200101,N,300000,CHEQUE,False
C100080,321.0,15,Y,INFORCE,M,48,20191101,N,300000,CASH,False
C100080,321.0,15,Y,INFORCE,M,48,20190630,N,300000,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20190901,N,241250,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20190731,N,241250,CASH,False
C100081,301.0,15,Y,LAPSED,F,46,20200601,N,241250,CASH,False
C100081,301.0,15,Y,LAPSED,F,46,20200401,N,241250,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20181231,N,241250,CASH,False
C100081,301.0,15,Y,LAPSED,F,46,20200201,N,241250,CASH,False
C100081,301.0,15,Y,LAPSED,F,46,20200501,N,241250,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20190131,N,241250,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20190331,N,241250,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20190531,N,241250,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20190430,N,241250,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20190630,N,241250,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20200101,N,241250,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20191101,N,241250,CASH,False
C100081,301.0,15,Y,LAPSED,F,46,20200701,N,241250,CASH,False
C100081,301.0,15,Y,LAPSED,F,46,20200301,N,241250,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20190831,N,241250,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20191201,N,241250,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20191001,N,241250,CASH,False
C100081,301.0,15,Y,INFORCE,F,46,20190228,N,241250,CASH,False
C100082,3.0,20,Y,INFORCE,F,28,20190131,N,700000,CASH,False
C100082,3.0,20,Y,INFORCE,F,28,20191001,N,700000,CASH,False
C100082,3.0,20,Y,INFORCE,F,28,20190831,N,700000,CASH,False
C100082,3.0,20,Y,INFORCE,F,28,20190731,N,700000,CASH,False
C100082,3.0,20,Y,INFORCE,F,28,20200401,N,700000,CHEQUE,False
C100082,3.0,20,Y,INFORCE,F,28,20200301,N,700000,CHEQUE,False
C100082,3.0,20,Y,INFORCE,F,28,20190430,N,700000,CASH,False
C100082,3.0,20,Y,INFORCE,F,28,20190630,N,700000,CASH,False
C100082,3.0,20,Y,INFORCE,F,28,20200201,N,700000,CHEQUE,False
C100082,3.0,20,Y,INFORCE,F,28,20200101,N,700000,CHEQUE,False
C100082,3.0,20,Y,INFORCE,F,28,20190331,N,700000,CASH,False
C100082,3.0,20,Y,INFORCE,F,28,20200701,N,700000,CHEQUE,False
C100082,3.0,20,Y,INFORCE,F,28,20191201,N,700000,CASH,False
C100082,3.0,20,Y,INFORCE,F,28,20190531,N,700000,CASH,False
C100082,3.0,20,Y,INFORCE,F,28,20190901,N,700000,CASH,False
C100082,3.0,20,Y,INFORCE,F,28,20200501,N,700000,CHEQUE,False
C100082,3.0,20,Y,INFORCE,F,28,20200601,N,700000,CHEQUE,False
C100082,3.0,20,Y,INFORCE,F,28,20190228,N,700000,CASH,False
C100082,3.0,20,Y,INFORCE,F,28,20191101,N,700000,CASH,False
C100082,3.0,20,Y,INFORCE,F,28,20181231,N,700000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20190531,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20200601,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20200301,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20190831,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20190228,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20191001,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20200101,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20190430,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20200201,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20200401,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20200501,N,500000,CASH,False
C100083,324.0,15,M,INFORCE,M,37,20181231,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20190731,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20191101,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20190331,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20191201,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20190901,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20200701,N,500000,CASH,False
C100083,324.0,15,M,INFORCE,M,37,20190131,N,500000,CASH,False
C100083,324.0,15,M,LAPSED,M,37,20190630,N,500000,CASH,False
C100084,163.0,20,M,LAPSED,M,22,20200101,N,500000,CASH,False
C100084,163.0,20,M,LAPSED,M,22,20190331,N,500000,CASH,False
C100084,163.0,20,M,INFORCE,M,22,20190131,N,500000,CASH,False
C100084,163.0,20,M,LAPSED,M,22,20190630,N,500000,CASH,False
C100084,163.0,20,M,LAPSED,M,22,20190228,N,500000,CASH,False
C100084,163.0,20,M,LAPSED,M,22,20191101,N,500000,CASH,False
C100084,163.0,20,M,LAPSED,M,22,20190531,N,500000,CASH,False
C100084,163.0,20,M,LAPSED,M,22,20191001,N,500000,CASH,False
C100084,163.0,20,M,LAPSED,M,22,20200201,N,500000,CASH,False
C100084,163.0,20,M,INFORCE,M,22,20181231,N,500000,CASH,False
C100084,163.0,20,M,LAPSED,M,22,20191201,N,500000,CASH,False
C100084,163.0,20,M,LAPSED,M,22,20190831,N,500000,CASH,False
C100084,163.0,20,M,LAPSED,M,22,20190901,N,500000,CASH,False
C100084,163.0,20,M,LAPSED,M,22,20190430,N,500000,CASH,False
C100084,163.0,20,M,LAPSED,M,22,20190731,N,500000,CASH,False
C100085,249.0,20,H,INFORCE,F,48,20190430,N,250000,CASH,False
C100085,249.0,20,H,LAPSED,F,48,20191201,N,250000,CASH,False
C100085,249.0,20,H,INFORCE,F,48,20190331,N,250000,CASH,False
C100085,249.0,20,H,LAPSED,F,48,20190731,N,250000,CASH,False
C100085,249.0,20,H,LAPSED,F,48,20190901,N,250000,CASH,False
C100085,249.0,20,H,LAPSED,F,48,20200401,N,250000,CASH,False
C100085,249.0,20,H,LAPSED,F,48,20200701,N,250000,CASH,False
C100085,249.0,20,H,LAPSED,F,48,20200601,N,250000,CASH,False
C100085,249.0,20,H,INFORCE,F,48,20190531,N,250000,CASH,False
C100085,249.0,20,H,INFORCE,F,48,20190131,N,250000,CASH,False
C100085,249.0,20,H,LAPSED,F,48,20200201,N,250000,CASH,False
C100085,249.0,20,H,LAPSED,F,48,20190831,N,250000,CASH,False
C100085,249.0,20,H,LAPSED,F,48,20200501,N,250000,CASH,False
C100085,249.0,20,H,LAPSED,F,48,20191101,N,250000,CASH,False
C100085,249.0,20,H,INFORCE,F,48,20181231,N,250000,CASH,False
C100085,249.0,20,H,INFORCE,F,48,20190228,N,250000,CASH,False
C100085,249.0,20,H,INFORCE,F,48,20190630,N,250000,CASH,False
C100085,249.0,20,H,LAPSED,F,48,20200101,N,250000,CASH,False
C100085,249.0,20,H,LAPSED,F,48,20191001,N,250000,CASH,False
C100085,249.0,20,H,LAPSED,F,48,20200301,N,250000,CASH,False
C100086,165.0,20,Y,INFORCE,F,32,20190901,N,150000,CASH,False
C100086,165.0,20,Y,INFORCE,F,32,20190430,N,150000,CASH,False
C100086,165.0,20,Y,INFORCE,F,32,20181231,N,150000,CASH,False
C100086,165.0,20,Y,INFORCE,F,32,20190228,N,150000,CASH,False
C100086,165.0,20,Y,INFORCE,F,32,20190331,N,150000,CASH,False
C100086,165.0,20,Y,INFORCE,F,32,20190531,N,150000,CASH,False
C100086,165.0,20,Y,INFORCE,F,32,20190131,N,150000,CASH,False
C100086,165.0,20,Y,INFORCE,F,32,20190831,N,150000,CASH,False
C100086,165.0,20,Y,INFORCE,F,32,20190630,N,150000,CASH,False
C100086,165.0,20,Y,INFORCE,F,32,20190731,N,150000,CASH,False
C100087,96.0,25,M,INFORCE,F,24,20190228,N,500000,CASH,False
C100087,96.0,25,M,INFORCE,F,24,20181231,N,500000,CASH,False
C100087,96.0,25,M,INFORCE,F,24,20190131,N,500000,CASH,False
C100088,249.0,12,Y,INFORCE,M,24,20200401,N,500000,CHEQUE,False
C100088,249.0,12,Y,INFORCE,M,24,20190901,N,500000,CASH,False
C100088,249.0,12,Y,INFORCE,M,24,20200201,N,500000,CHEQUE,False
C100088,249.0,12,Y,INFORCE,M,24,20200501,N,500000,CHEQUE,False
C100088,249.0,12,Y,INFORCE,M,24,20190331,N,500000,CASH,False
C100088,249.0,12,Y,INFORCE,M,24,20190531,N,500000,CASH,False
C100088,249.0,12,Y,INFORCE,M,24,20200301,N,500000,CHEQUE,False
C100088,249.0,12,Y,INFORCE,M,24,20190228,N,500000,CASH,False
C100088,249.0,12,Y,INFORCE,M,24,20191001,N,500000,CASH,False
C100088,249.0,12,Y,INFORCE,M,24,20181231,N,500000,CASH,False
C100088,249.0,12,Y,INFORCE,M,24,20190430,N,500000,CASH,False
C100088,249.0,12,Y,INFORCE,M,24,20190731,N,500000,CASH,False
C100088,249.0,12,Y,INFORCE,M,24,20200701,N,500000,CHEQUE,False
C100088,249.0,12,Y,INFORCE,M,24,20190831,N,500000,CASH,False
C100088,249.0,12,Y,INFORCE,M,24,20190131,N,500000,CASH,False
C100088,249.0,12,Y,INFORCE,M,24,20191101,N,500000,CASH,False
C100088,249.0,12,Y,INFORCE,M,24,20190630,N,500000,CASH,False
C100088,249.0,12,Y,INFORCE,M,24,20200601,N,500000,CHEQUE,False
C100088,249.0,12,Y,INFORCE,M,24,20200101,N,500000,CHEQUE,False
C100088,249.0,12,Y,INFORCE,M,24,20191201,N,500000,CASH,False
C100089,163.0,13,Q,LAPSED,F,31,20190731,N,245000,CASH,False
C100089,163.0,13,Q,LAPSED,F,31,20190831,N,245000,CASH,False
C100089,163.0,13,Q,INFORCE,F,31,20200401,N,245000,CHEQUE,False
C100089,163.0,13,Q,INFORCE,F,31,20190331,N,245000,CASH,False
C100089,163.0,13,Q,INFORCE,F,31,20200601,N,245000,CHEQUE,False
C100089,163.0,13,Q,INFORCE,F,31,20200101,N,245000,CHEQUE,False
C100089,163.0,13,Q,INFORCE,F,31,20191001,N,245000,CHEQUE,False
C100089,163.0,13,Q,INFORCE,F,31,20200501,N,245000,CHEQUE,False
C100089,163.0,13,Q,INFORCE,F,31,20200301,N,245000,CHEQUE,False
C100089,163.0,13,Q,INFORCE,F,31,20200701,N,245000,CHEQUE,False
C100089,163.0,13,Q,INFORCE,F,31,20200201,N,245000,CHEQUE,False
C100089,163.0,13,Q,INFORCE,F,31,20181231,N,245000,CASH,False
C100089,163.0,13,Q,INFORCE,F,31,20191101,N,245000,CHEQUE,False
C100089,163.0,13,Q,INFORCE,F,31,20191201,N,245000,CHEQUE,False
C100089,163.0,13,Q,LAPSED,F,31,20190630,N,245000,CASH,False
C100089,163.0,13,Q,LAPSED,F,31,20190430,N,245000,CASH,False
C100089,163.0,13,Q,INFORCE,F,31,20190228,N,245000,CASH,False
C100089,163.0,13,Q,INFORCE,F,31,20190131,N,245000,CASH,False
C100089,163.0,13,Q,LAPSED,F,31,20190901,N,245000,CASH,False
C100089,163.0,13,Q,LAPSED,F,31,20190531,N,245000,CASH,False
C100090,450.0,20,M,INFORCE,F,42,20190228,N,680000,CASH,False
C100090,450.0,20,M,LAPSED,F,42,20190831,N,680000,CASH,False
C100090,450.0,20,M,LAPSED,F,42,20190331,N,680000,CASH,False
C100090,450.0,20,M,INFORCE,F,42,20190131,N,680000,CASH,False
C100090,450.0,20,M,LAPSED,F,42,20190531,N,680000,CASH,False
C100090,450.0,20,M,LAPSED,F,42,20200401,N,680000,CASH,True
C100090,450.0,20,M,LAPSED,F,42,20191101,N,680000,CASH,True
C100090,450.0,20,M,LAPSED,F,42,20200301,N,680000,CASH,True
C100090,450.0,20,M,LAPSED,F,42,20191201,N,680000,CASH,True
C100090,450.0,20,M,LAPSED,F,42,20190731,N,680000,CASH,True
C100090,450.0,20,M,LAPSED,F,42,20190630,N,680000,CASH,True
C100090,450.0,20,M,LAPSED,F,42,20190901,N,680000,CASH,True
C100090,450.0,20,M,LAPSED,F,42,20200201,N,680000,CASH,True
C100090,450.0,20,M,INFORCE,F,42,20181231,N,680000,CASH,True
C100090,450.0,20,M,LAPSED,F,42,20190430,N,680000,CASH,False
C100090,450.0,12,M,INFORCE,F,43,20200701,N,675000,CHEQUE,False
C100090,450.0,20,M,LAPSED,F,42,20191001,N,680000,CASH,False
C100090,450.0,12,M,LAPSED,F,43,20200501,N,675000,CHEQUE,False
C100090,450.0,12,M,LAPSED,F,43,20200601,N,675000,CHEQUE,False
C100090,450.0,20,M,LAPSED,F,42,20200101,N,680000,CASH,False
C100091,167.0,24,H,INFORCE,M,51,20200401,N,250000,CHEQUE,False
C100091,167.0,24,H,INFORCE,M,51,20190228,N,250000,CASH,False
C100091,167.0,24,H,INFORCE,M,51,20191201,N,250000,CHEQUE,False
C100091,167.0,24,H,INFORCE,M,51,20190831,N,250000,CHEQUE,False
C100091,167.0,24,H,INFORCE,M,51,20200501,N,250000,CHEQUE,False
C100091,167.0,24,H,INFORCE,M,51,20190331,N,250000,CASH,False
C100091,167.0,24,H,INFORCE,M,51,20190430,N,250000,CASH,False
C100091,167.0,24,H,INFORCE,M,51,20190531,N,250000,CASH,False
C100091,167.0,24,H,INFORCE,M,51,20200701,N,250000,CHEQUE,False
C100091,167.0,24,H,INFORCE,M,51,20181231,N,250000,CASH,False
C100091,167.0,24,H,INFORCE,M,51,20190630,N,250000,CASH,False
C100091,167.0,24,H,INFORCE,M,51,20190131,N,250000,CASH,False
C100091,167.0,24,H,INFORCE,M,51,20190731,N,250000,CHEQUE,False
C100091,167.0,24,H,INFORCE,M,51,20190901,N,250000,CHEQUE,False
C100091,167.0,24,H,INFORCE,M,51,20191001,N,250000,CHEQUE,False
C100091,167.0,24,H,INFORCE,M,51,20200301,N,250000,CHEQUE,False
C100091,167.0,24,H,INFORCE,M,51,20191101,N,250000,CHEQUE,False
C100091,167.0,24,H,INFORCE,M,51,20200101,N,250000,CHEQUE,False
C100091,167.0,24,H,INFORCE,M,51,20200201,N,250000,CHEQUE,False
C100091,167.0,24,H,INFORCE,M,51,20200601,N,250000,CHEQUE,False
C100094,158.0,20,M,LAPSED,M,40,20200601,N,750000,CHEQUE,False
C100094,158.0,20,M,INFORCE,M,40,20191001,N,750000,CHEQUE,False
C100094,158.0,20,M,LAPSED,M,40,20200501,N,750000,CHEQUE,False
C100094,158.0,20,M,INFORCE,M,40,20191201,N,750000,CHEQUE,False
C100094,158.0,20,M,INFORCE,M,40,20200301,N,750000,CHEQUE,False
C100094,158.0,20,M,INFORCE,M,40,20200101,N,750000,CHEQUE,False
C100094,158.0,20,M,INFORCE,M,40,20191101,N,750000,CHEQUE,False
C100094,158.0,20,M,LAPSED,M,40,20200701,N,750000,CHEQUE,False
C100094,158.0,20,M,INFORCE,M,40,20190831,N,750000,CHEQUE,False
C100094,158.0,20,M,INFORCE,M,40,20200401,N,750000,CHEQUE,False
C100094,158.0,20,M,INFORCE,M,40,20190901,N,750000,CHEQUE,False
C100094,158.0,20,M,INFORCE,M,40,20200201,N,750000,CHEQUE,False
C100094,417.0,20,M,INFORCE,M,40,20190430,N,750000,CHEQUE,False
C100094,417.0,20,M,INFORCE,M,40,20190131,N,750000,CHEQUE,False
C100094,417.0,20,M,INFORCE,M,40,20190630,N,750000,CHEQUE,False
C100094,417.0,20,M,INFORCE,M,40,20190228,N,750000,CHEQUE,False
C100094,417.0,20,M,INFORCE,M,40,20190531,N,750000,CHEQUE,False
C100094,417.0,20,M,INFORCE,M,40,20190331,N,750000,CHEQUE,False
C100094,417.0,20,M,INFORCE,M,40,20190731,N,750000,CHEQUE,False
C100094,417.0,20,M,INFORCE,M,40,20181231,N,750000,CASH,False
C100095,163.0,11,M,LAPSED,M,40,20190331,N,335000,CASH,False
C100095,163.0,11,M,LAPSED,M,40,20190430,N,335000,CASH,False
C100095,163.0,11,M,LAPSED,M,40,20190731,N,335000,CASH,False
C100095,163.0,11,M,INFORCE,M,40,20190131,N,335000,CASH,False
C100095,163.0,11,M,LAPSED,M,40,20190630,N,335000,CASH,False
C100095,163.0,11,M,LAPSED,M,40,20190531,N,335000,CASH,False
C100095,163.0,11,M,LAPSED,M,40,20190901,N,335000,CASH,False
C100095,163.0,11,M,INFORCE,M,40,20190228,N,335000,CASH,False
C100095,163.0,11,M,INFORCE,M,40,20181231,N,335000,CASH,False
C100095,163.0,11,M,LAPSED,M,40,20190831,N,335000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20190331,N,300000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20200501,N,300000,CHEQUE,False
C100096,450.0,20,Y,INFORCE,F,33,20181231,N,300000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20191001,N,300000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20190831,N,300000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20190131,N,300000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20200701,N,300000,CHEQUE,False
C100096,450.0,20,Y,INFORCE,F,33,20200601,N,300000,CHEQUE,False
C100096,450.0,20,Y,INFORCE,F,33,20190630,N,300000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20200101,N,300000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20190731,N,300000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20190901,N,300000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20200401,N,300000,CHEQUE,False
C100096,450.0,20,Y,INFORCE,F,33,20191101,N,300000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20190228,N,300000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20200301,N,300000,CHEQUE,False
C100096,450.0,20,Y,INFORCE,F,33,20191201,N,300000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20190531,N,300000,CASH,False
C100096,450.0,20,Y,INFORCE,F,33,20200201,N,300000,CHEQUE,False
C100096,450.0,20,Y,INFORCE,F,33,20190430,N,300000,CASH,False
C100097,52.0,20,M,INFORCE,M,36,20190630,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20200501,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20200401,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20190831,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20190531,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20191101,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20190331,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20190901,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20181231,N,680000,CASH,False
C100097,52.0,20,M,LAPSED,M,36,20191001,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20200201,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20190731,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20191201,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20190131,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20200101,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20200301,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20190228,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20200601,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20190430,N,680000,CHEQUE,False
C100097,52.0,20,M,INFORCE,M,36,20200701,N,680000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20200401,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20190731,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20200101,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20200601,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20190531,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20200201,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20190831,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20200301,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20190430,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20190630,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20191001,N,280000,CHEQUE,False
C100098,425.0,20,M,INFORCE,F,35,20190131,N,280000,CASH,False
C100098,425.0,20,M,LAPSED,F,35,20191101,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20190901,N,280000,CHEQUE,False
C100098,425.0,20,M,INFORCE,F,35,20181231,N,280000,CASH,False
C100098,425.0,20,M,LAPSED,F,35,20200501,N,280000,CHEQUE,False
C100098,425.0,20,M,INFORCE,F,35,20190228,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20190331,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20191201,N,280000,CHEQUE,False
C100098,425.0,20,M,LAPSED,F,35,20200701,N,280000,CHEQUE,False
C100099,162.0,15,Y,INFORCE,F,34,20190131,N,500000,CASH,False
C100099,162.0,15,Y,INFORCE,F,34,20191201,N,500000,CASH,False
C100099,162.0,15,Y,INFORCE,F,34,20190630,N,500000,CASH,False
C100099,162.0,15,M,LAPSED,F,34,20200601,N,500000,CHEQUE,False
C100099,162.0,15,Y,INFORCE,F,34,20190731,N,500000,CASH,False
C100099,162.0,15,M,INFORCE,F,34,20200401,N,500000,CHEQUE,False
C100099,162.0,15,Y,INFORCE,F,34,20190228,N,500000,CASH,False
C100099,162.0,15,Y,INFORCE,F,34,20190831,N,500000,CASH,False
C100099,162.0,15,Y,INFORCE,F,34,20190531,N,500000,CASH,False
C100099,162.0,15,M,INFORCE,F,34,20200201,N,500000,CHEQUE,False
C100099,162.0,15,Y,INFORCE,F,34,20190430,N,500000,CASH,False
C100099,162.0,15,Y,INFORCE,F,34,20181231,N,500000,CASH,False
C100099,162.0,15,M,INFORCE,F,34,20200701,N,500000,CHEQUE,False
C100099,162.0,15,Y,INFORCE,F,34,20190901,N,500000,CASH,False
C100099,162.0,15,M,INFORCE,F,34,20200101,N,500000,CASH,False
C100099,162.0,15,M,INFORCE,F,34,20200301,N,500000,CHEQUE,False
C100099,162.0,15,Y,INFORCE,F,34,20191001,N,500000,CASH,False
C100099,162.0,15,Y,INFORCE,F,34,20190331,N,500000,CASH,False
C100099,162.0,15,M,LAPSED,F,34,20200501,N,500000,CHEQUE,False
C100099,162.0,15,Y,INFORCE,F,34,20191101,N,500000,CASH,False
C100100,165.0,15,Y,INFORCE,M,51,20190731,N,165000,CASH,False
C100100,165.0,15,Y,INFORCE,M,51,20191001,N,165000,CASH,False
C100100,165.0,15,Y,INFORCE,M,51,20181231,N,165000,CASH,False
C100100,165.0,15,Y,INFORCE,M,51,20191101,N,165000,CASH,False
C100100,165.0,15,Y,INFORCE,M,51,20200701,N,165000,CHEQUE,False
C100100,165.0,15,Y,INFORCE,M,51,20191201,N,165000,CASH,False
C100100,165.0,15,Y,INFORCE,M,51,20190131,N,165000,CASH,False
C100100,165.0,15,Y,INFORCE,M,51,20200401,N,165000,CHEQUE,False
C100100,165.0,15,Y,INFORCE,M,51,20190901,N,165000,CASH,False
C100100,165.0,15,Y,INFORCE,M,51,20190531,N,165000,CASH,False
C100100,165.0,15,Y,INFORCE,M,51,20200501,N,165000,CHEQUE,False
C100100,165.0,15,Y,INFORCE,M,51,20190630,N,165000,CASH,False
