main_holder_occupation_cd,policy_term,policy_payment_mode,policy_status,commencement_dt,next_due_dt,termination_dt,termination_reason,main_holder_gender,main_holder_dob,main_holder_entry_age,main_holder_smoker_flag,spouse_gender,spouse_dob,spouse_entry_age,spouse_smoker_flag,total_sum_assuared,premium_value,rider1_prem,rider1_sum_assuared,rider2_prem,rider2_sum_assuared,rider3_prem,rider3_sum_assuared,rider4_prem,rider4_sum_assuared,rider5_prem,rider5_sum_assuared,rider6_prem,rider6_sum_assuared,rider7_prem,rider7_sum_assuared,rider8_prem,rider8_sum_assuared,rider9_prem,rider9_sum_assuared,rider10_prem,rider10_sum_assuared,child1_dob,child1_gender,child2_dob,child2_gender,child3_dob,child3_gender,child4_dob,child4_gender,child5_dob,child5_gender,payment_method,main_holder_occupation,policy_snapshot_as_on,run_date,client_code,agent_code,product_code,product_name,policy_code
353,20,Q,INFORCE,1/3/2019,10/3/2019,,,M,10/1/1990,28,N,,,,,160000,33996,0,0,280,160000,0,0,196,50000,0,0,0,0,0,0,748,100000,0,0,0,0,,,,,,,,,,,CHEQUE,,20190831,20200701,C100165,AG100582,HE001,HEALTH,POL4360
353,20,Q,INFORCE,1/3/2019,4/3/2019,,,M,10/1/1990,28,N,,,,,160000,33996,0,0,280,160000,0,0,196,50000,0,0,0,0,0,0,748,100000,0,0,0,0,,,,,,,,,,,CASH,,20190228,20200701,C100165,AG100582,HE001,HEALTH,POL4360
353,20,Q,INFORCE,1/3/2019,4/3/2020,,,M,10/1/1990,28,N,,,,,160000,33996,0,0,280,160000,0,0,196,50000,0,0,0,0,0,0,748,100000,0,0,0,0,,,,,,,,,,,CHEQUE,,20200401,20200701,C100165,AG100582,HE001,HEALTH,POL4360
353,20,Q,INFORCE,1/3/2019,7/3/2020,,,M,10/1/1990,28,N,,,,,160000,33996,0,0,280,160000,0,0,196,50000,0,0,0,0,0,0,748,100000,0,0,0,0,,,,,,,,,,,CHEQUE,,20200501,20200701,C100165,AG100582,HE001,HEALTH,POL4360
353,20,Q,INFORCE,1/3/2019,7/3/2020,,,M,10/1/1990,28,N,,,,,160000,33996,0,0,280,160000,0,0,196,50000,0,0,0,0,0,0,748,100000,0,0,0,0,,,,,,,,,,,CHEQUE,,20200701,20200701,C100165,AG100582,HE001,HEALTH,POL4360
353,20,Q,INFORCE,1/3/2019,4/3/2019,,,M,10/1/1990,28,N,,,,,160000,33996,0,0,280,160000,0,0,196,50000,0,0,0,0,0,0,748,100000,0,0,0,0,,,,,,,,,,,CASH,,20190131,20200701,C100165,AG100582,HE001,HEALTH,POL4360
353,20,Q,INFORCE,1/3/2019,10/3/2019,,,M,10/1/1990,28,N,,,,,160000,33996,0,0,280,160000,0,0,196,50000,0,0,0,0,0,0,748,100000,0,0,0,0,,,,,,,,,,,CHEQUE,,20190901,20200701,C100165,AG100582,HE001,HEALTH,POL4360
353,20,Q,INFORCE,1/3/2019,4/3/2020,,,M,10/1/1990,28,N,,,,,160000,33996,0,0,280,160000,0,0,196,50000,0,0,0,0,0,0,748,100000,0,0,0,0,,,,,,,,,,,CHEQUE,,20200301,20200701,C100165,AG100582,HE001,HEALTH,POL4360
353,20,Q,INFORCE,1/3/2019,10/3/2019,,,M,10/1/1990,28,N,,,,,160000,33996,0,0,280,160000,0,0,196,50000,0,0,0,0,0,0,748,100000,0,0,0,0,,,,,,,,,,,CHEQUE,,20190731,20200701,C100165,AG100582,HE001,HEALTH,POL4360
353,20,Q,INFORCE,1/3/2019,7/3/2019,,,M,10/1/1990,28,N,,,,,160000,33996,0,0,280,160000,0,0,196,50000,0,0,0,0,0,0,748,100000,0,0,0,0,,,,,,,,,,,CHEQUE,,20190531,20200701,C100165,AG100582,HE001,HEALTH,POL4360
353,20,Q,INFORCE,1/3/2019,1/3/2020,,,M,10/1/1990,28,N,,,,,160000,33996,0,0,280,160000,0,0,196,50000,0,0,0,0,0,0,748,100000,0,0,0,0,,,,,,,,,,,CHEQUE,,20200101,20200701,C100165,AG100582,HE001,HEALTH,POL4360
353,20,Q,INFORCE,1/3/2019,7/3/2019,,,M,10/1/1990,28,N,,,,,160000,33996,0,0,280,160000,0,0,196,50000,0,0,0,0,0,0,748,100000,0,0,0,0,,,,,,,,,,,CHEQUE,,20190630,20200701,C100165,AG100582,HE001,HEALTH,POL4360
353,20,Q,INFORCE,1/3/2019,7/3/2020,,,M,10/1/1990,28,N,,,,,160000,33996,0,0,280,160000,0,0,196,50000,0,0,0,0,0,0,748,100000,0,0,0,0,,,,,,,,,,,CHEQUE,,20200601,20200701,C100165,AG100582,HE001,HEALTH,POL4360
245,30,M,INFORCE,1/4/2019,12/4/2019,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20191201,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,5/4/2020,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20200601,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,3/4/2019,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20190228,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,4/4/2019,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20190331,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,9/4/2019,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20190901,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,7/4/2019,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20190630,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,8/4/2019,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20190731,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,4/4/2020,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20200501,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,6/4/2020,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20200701,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,9/4/2019,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20190831,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,4/4/2020,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20200401,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,3/4/2020,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20200301,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,10/4/2019,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20191001,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,2/4/2020,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20200201,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,6/4/2019,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20190531,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,5/4/2019,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20190430,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,11/4/2019,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20191101,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,12/4/2019,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CHEQUE,HEATERS,20200101,20200701,C100166,AG108029,HE001,HEALTH,POL9340
245,30,M,INFORCE,1/4/2019,2/4/2019,,,M,5/1/1992,27,N,F,10/1/1992,26,N,2000000,108084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22248,2000000,28140,2000000,0,0,,,,,,,,,,,CASH,HEATERS,20190131,20200701,C100166,AG108029,HE001,HEALTH,POL9340
165,20,Q,INFORCE,1/4/2019,7/4/2020,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20200601,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,4/4/2019,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CASH,BUSINESSMAN,20190131,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,10/4/2019,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20190901,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,4/4/2019,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CASH,BUSINESSMAN,20190331,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,7/4/2019,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20190531,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,10/4/2019,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20190731,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,1/4/2020,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20191101,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,1/4/2020,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20191201,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,4/4/2019,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CASH,BUSINESSMAN,20190228,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,4/4/2020,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20200301,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,1/4/2020,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20200101,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,7/4/2020,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20200701,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,10/4/2019,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20190831,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,10/4/2019,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20191001,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,4/4/2020,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20200401,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,7/4/2019,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20190630,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,4/4/2020,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20200201,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,4/4/2020,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20200501,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
165,20,Q,INFORCE,1/4/2019,7/4/2019,,,M,1/1/1980,39,N,,,,,525000,112636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,CHEQUE,BUSINESSMAN,20190430,20200701,C100167,AG107508,IN001,INVESTMENT,POL16475
134,20,M,INFORCE,1/3/2019,1/3/2020,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20200101,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,2/3/2019,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CASH,ASSTANT CAMERAMAN,20190131,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,10/3/2019,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20191001,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,2/3/2020,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20200201,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,9/3/2019,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20190901,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,5/3/2019,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20190430,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,6/3/2019,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20190531,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,11/3/2019,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20191101,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,LAPSED,1/3/2019,4/3/2020,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20200701,20200701,C100168,AG105586,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,4/3/2019,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20190331,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,LAPSED,1/3/2019,3/3/2020,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20200501,20200701,C100168,AG105586,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,9/3/2019,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20190831,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,8/3/2019,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20190731,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,2/3/2020,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20200301,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,12/3/2019,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20191201,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,3/3/2020,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20200401,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,LAPSED,1/3/2019,4/3/2020,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20200601,20200701,C100168,AG105586,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,3/3/2019,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20190228,20200701,C100168,AG107021,HE001,HEALTH,POL22201
134,20,M,INFORCE,1/3/2019,6/3/2019,,,M,6/1/1991,28,N,,,,,875000,47340,0,0,1536,875000,0,0,0,0,0,0,0,0,0,0,756,100000,0,0,0,0,,,,,,,,,,,CHEQUE,ASSTANT CAMERAMAN,20190630,20200701,C100168,AG107021,HE001,HEALTH,POL22201
321,20,M,INFORCE,1/3/2019,4/3/2019,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20190331,20200701,C100169,AG100320,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,11/3/2019,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20191201,20200701,C100169,AG100320,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,2/3/2020,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20200201,20200701,C100169,AG100320,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,4/3/2020,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20200401,20200701,C100169,AG100320,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,7/3/2020,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20200701,20200701,C100169,AG103481,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,6/3/2019,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20190630,20200701,C100169,AG100320,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,8/3/2019,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20190731,20200701,C100169,AG100320,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,5/3/2019,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20190430,20200701,C100169,AG100320,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,2/3/2019,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CASH,EXCISE GUARDS,20190131,20200701,C100169,AG100320,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,4/3/2020,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20200501,20200701,C100169,AG100320,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,12/3/2019,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20200101,20200701,C100169,AG100320,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,9/3/2019,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20190901,20200701,C100169,AG100320,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,3/3/2020,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20200301,20200701,C100169,AG100320,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,5/3/2020,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20200601,20200701,C100169,AG100320,HE001,HEALTH,POL12767
321,20,M,INFORCE,1/3/2019,10/3/2019,,,F,1/1/1983,36,N,M,5/1/1983,36,N,750000,40584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12156,200000,0,0,4/1/2012,M,6/1/2018,M,,,,,,,CHEQUE,EXCISE GUARDS,20191001,20200701,C100169,AG100320,HE001,HEALTH,POL12767
